dateTime,sensor,sensorLatitude,sensorLongitude,sensorBattery,doorStatus,doorOpenTimes,lastDoorOpenDuration,doorAlarm,doorMode
2026-06-13 09:08:16,lds01-6,52.2502,5.97311,2.952,1,59,0,0,1
2026-06-13 09:08:23,lds01-6,52.2502,5.97311,2.952,0,59,0,0,1
2026-06-13 09:42:57,lds01-6,52.2502,5.97311,2.952,1,60,0,0,1
2026-06-13 09:43:10,lds01-6,52.2502,5.97311,2.952,0,60,0,0,1
2026-06-13 09:47:24,lds01-6,52.2502,5.97311,2.952,1,61,0,0,1
2026-06-13 09:47:35,lds01-6,52.2502,5.97311,2.952,0,61,0,0,1
2026-06-13 10:14:21,lds01-6,52.2502,5.97311,2.946,1,62,0,0,1
2026-06-13 10:15:25,lds01-6,52.2502,5.97311,2.952,0,62,1,0,1
2026-06-13 17:04:28,lds01-6,52.2502,5.97311,2.922,0,62,1,0,1
2026-06-14 12:34:02,lds01-6,52.2502,5.97311,2.946,1,63,1,0,1
2026-06-14 12:38:21,lds01-6,52.2502,5.97311,2.952,0,63,4,0,1
2026-06-14 14:49:15,lds01-6,52.2502,5.97311,2.934,1,64,4,0,1
2026-06-14 14:49:31,lds01-6,52.2502,5.97311,2.934,0,64,0,0,1
2026-06-14 14:50:06,lds01-6,52.2502,5.97311,2.934,1,65,0,0,1
2026-06-14 14:50:14,lds01-6,52.2502,5.97311,2.934,0,65,0,0,1
2026-06-14 14:53:11,lds01-6,52.2502,5.97311,2.934,1,66,0,0,1
2026-06-14 14:53:18,lds01-6,52.2502,5.97311,2.934,0,66,0,0,1
2026-06-14 14:56:40,lds01-6,52.2502,5.97311,2.934,1,67,0,0,1
2026-06-14 14:56:50,lds01-6,52.2502,5.97311,2.934,0,67,0,0,1
2026-06-14 17:04:29,lds01-6,52.2502,5.97311,2.94,0,67,0,0,1
2026-06-15 17:04:31,lds01-6,52.2502,5.97311,2.94,0,67,0,0,1
2026-06-16 06:18:31,lds01-6,52.2502,5.97311,2.886,1,68,0,0,1
2026-06-16 15:46:49,lds01-6,52.2502,5.97311,2.976,0,68,568,0,1
2026-06-16 17:04:33,lds01-6,52.2502,5.97311,2.952,0,68,568,0,1
2026-06-17 08:36:11,lds01-6,52.2502,5.97311,2.934,0,69,0,0,1
2026-06-17 14:59:18,lds01-6,52.2502,5.97311,2.94,1,70,0,0,1
2026-06-17 14:59:25,lds01-6,52.2502,5.97311,2.94,0,70,0,0,1
2026-06-17 17:04:35,lds01-6,52.2502,5.97311,2.94,0,70,0,0,1
2026-06-18 16:59:35,lds01-6,52.2502,5.97311,2.982,1,71,0,0,1
2026-06-18 17:00:06,lds01-6,52.2502,5.97311,2.982,0,71,0,0,1
2026-06-18 17:04:37,lds01-6,52.2502,5.97311,2.982,0,71,0,0,1
2026-06-18 18:22:30,lds01-6,52.2502,5.97311,2.958,1,72,0,0,1
2026-06-18 18:22:45,lds01-6,52.2502,5.97311,2.958,0,72,0,0,1
2026-06-18 18:36:50,lds01-6,52.2502,5.97311,2.958,1,73,0,0,1
2026-06-18 19:14:31,lds01-6,52.2502,5.97311,2.94,0,73,37,0,1
2026-06-18 19:33:33,lds01-6,52.2502,5.97311,2.94,1,74,37,0,1
2026-06-18 19:33:43,lds01-6,52.2502,5.97311,2.94,0,74,0,0,1
2026-06-18 19:33:50,lds01-6,52.2502,5.97311,2.94,1,75,0,0,1
2026-06-18 19:36:20,lds01-6,52.2502,5.97311,2.94,0,75,2,0,1
2026-06-19 06:13:59,lds01-6,52.2502,5.97311,2.928,1,76,2,0,1
2026-06-19 09:02:51,lds01-6,52.2502,5.97311,2.958,0,76,168,0,1
2026-06-19 09:10:18,lds01-6,52.2502,5.97311,2.958,1,77,168,0,1
2026-06-19 10:11:42,lds01-6,52.2502,5.97311,2.976,0,77,61,0,1
2026-06-19 10:22:55,lds01-6,52.2502,5.97311,2.982,1,78,61,0,1
2026-06-19 10:29:43,lds01-6,52.2502,5.97311,2.982,0,78,6,0,1
2026-06-19 10:31:37,lds01-6,52.2502,5.97311,2.982,1,79,6,0,1
2026-06-19 10:32:04,lds01-6,52.2502,5.97311,2.982,0,79,0,0,1
2026-06-19 11:18:18,lds01-6,52.2502,5.97311,2.994,1,80,0,0,1
2026-06-19 11:30:54,lds01-6,52.2502,5.97311,2.988,0,80,12,0,1
2026-06-19 12:01:44,lds01-6,52.2502,5.97311,2.994,1,81,12,0,1
2026-06-19 12:03:53,lds01-6,52.2502,5.97311,2.994,0,81,2,0,1
2026-06-19 12:05:27,lds01-6,52.2502,5.97311,2.994,1,82,2,0,1
2026-06-19 12:40:58,lds01-6,52.2502,5.97311,3.0,0,82,35,0,1
2026-06-19 12:50:00,lds01-6,52.2502,5.97311,3.0,1,83,35,0,1
2026-06-19 12:50:11,lds01-6,52.2502,5.97311,3.0,0,83,0,0,1
2026-06-19 12:53:35,lds01-6,52.2502,5.97311,3.0,1,84,0,0,1
2026-06-19 12:54:10,lds01-6,52.2502,5.97311,3.0,0,84,0,0,1
2026-06-19 13:51:05,lds01-6,52.2502,5.97311,3.006,1,85,0,0,1
2026-06-19 14:12:35,lds01-6,52.2502,5.97311,3.006,1,86,0,0,1
2026-06-19 14:12:44,lds01-6,52.2502,5.97311,3.006,0,86,0,0,1
2026-06-19 17:04:39,lds01-6,52.2502,5.97311,2.994,0,86,0,0,1
2026-06-19 19:44:52,lds01-6,52.2502,5.97311,2.952,1,87,0,0,1
2026-06-19 19:46:00,lds01-6,52.2502,5.97311,2.952,0,87,1,0,1
2026-06-20 08:52:00,lds01-6,52.2502,5.97311,2.97,1,88,1,0,1
2026-06-20 08:52:48,lds01-6,52.2502,5.97311,2.97,0,88,0,0,1
2026-06-20 09:51:41,lds01-6,52.2502,5.97311,2.982,1,89,0,0,1
2026-06-20 09:51:52,lds01-6,52.2502,5.97311,2.982,0,89,0,0,1
2026-06-20 09:53:00,lds01-6,52.2502,5.97311,2.982,1,90,0,0,1
2026-06-20 09:53:09,lds01-6,52.2502,5.97311,2.982,0,90,0,0,1
2026-06-20 17:04:42,lds01-6,52.2502,5.97311,2.94,0,90,0,0,1
2026-06-21 05:58:33,lds01-6,52.2502,5.97311,2.904,1,91,0,0,1
2026-06-21 05:58:47,lds01-6,52.2502,5.97311,2.91,0,91,0,0,1
2026-06-21 17:04:44,lds01-6,52.2502,5.97311,2.94,0,91,0,0,1
2026-06-22 07:01:25,lds01-6,52.2502,5.97311,2.916,1,92,0,0,1
2026-06-22 07:01:33,lds01-6,52.2502,5.97311,2.916,0,92,0,0,1
2026-06-22 07:35:54,lds01-6,52.2502,5.97311,2.91,1,93,0,0,1
2026-06-22 07:36:01,lds01-6,52.2502,5.97311,2.916,0,93,0,0,1
2026-06-22 08:15:24,lds01-6,52.2502,5.97311,2.916,1,94,0,0,1
2026-06-22 08:17:17,lds01-6,52.2502,5.97311,2.916,0,94,1,0,1
2026-06-23 06:14:54,lds01-6,52.2502,5.97311,2.862,1,95,1,0,1
2026-06-23 06:15:06,lds01-6,52.2502,5.97311,2.862,0,95,0,0,1
2026-06-23 06:17:48,lds01-6,52.2502,5.97311,2.862,1,96,0,0,1
2026-06-23 06:30:34,lds01-6,52.2502,5.97311,2.868,0,96,12,0,1
2026-06-23 06:32:33,lds01-6,52.2502,5.97311,2.868,1,97,12,0,1
2026-06-23 06:32:40,lds01-6,52.2502,5.97311,2.868,0,97,0,0,1
2026-06-23 06:35:35,lds01-6,52.2502,5.97311,2.868,1,98,0,0,1
2026-06-23 06:35:46,lds01-6,52.2502,5.97311,2.868,0,98,0,0,1
2026-06-23 06:36:53,lds01-6,52.2502,5.97311,2.868,1,99,0,0,1
2026-06-23 06:37:00,lds01-6,52.2502,5.97311,2.874,0,99,0,0,1
2026-06-23 06:38:32,lds01-6,52.2502,5.97311,2.868,1,100,0,0,1
2026-06-23 06:38:51,lds01-6,52.2502,5.97311,2.874,0,100,0,0,1
2026-06-23 06:43:04,lds01-6,52.2502,5.97311,2.874,1,101,0,0,1
2026-06-23 06:44:22,lds01-6,52.2502,5.97311,2.874,0,101,1,0,1
2026-06-23 06:53:16,lds01-6,52.2502,5.97311,2.874,1,102,1,0,1
2026-06-23 09:39:14,lds01-6,52.2502,5.97311,2.94,0,102,165,0,1
2026-06-23 11:05:37,lds01-6,52.2502,5.97311,2.946,1,104,0,0,1
2026-06-23 11:13:22,lds01-6,52.2502,5.97311,2.946,1,105,6,0,1
2026-06-23 11:24:07,lds01-6,52.2502,5.97311,2.946,0,105,10,0,1
2026-06-23 12:35:49,lds01-6,52.2502,5.97311,2.964,1,106,10,0,1
2026-06-23 12:36:14,lds01-6,52.2502,5.97311,2.958,0,106,0,0,1
2026-06-23 14:33:05,lds01-6,52.2502,5.97311,2.97,1,107,0,0,1
2026-06-23 14:33:25,lds01-6,52.2502,5.97311,2.97,0,107,0,0,1
2026-06-23 17:04:48,lds01-6,52.2502,5.97311,2.946,0,107,0,0,1
2026-06-24 06:30:34,lds01-6,52.2502,5.97311,2.916,1,108,0,0,1
2026-06-24 14:26:20,lds01-6,52.2502,5.97311,2.982,0,108,475,0,1
2026-06-24 14:31:23,lds01-6,52.2502,5.97311,2.988,1,109,475,0,1
2026-06-24 14:31:42,lds01-6,52.2502,5.97311,2.982,0,109,0,0,1
2026-06-24 17:04:50,lds01-6,52.2502,5.97311,2.97,0,109,0,0,1
2026-06-24 17:41:39,lds01-6,52.2502,5.97311,2.964,1,110,0,0,1
2026-06-24 17:42:12,lds01-6,52.2502,5.97311,2.97,0,110,0,0,1
2026-06-24 17:42:19,lds01-6,52.2502,5.97311,2.964,0,111,0,0,1
2026-06-25 05:49:11,lds01-6,52.2502,5.97311,2.904,1,112,0,0,1
2026-06-25 05:49:18,lds01-6,52.2502,5.97311,2.904,0,112,0,0,1
2026-06-25 05:51:35,lds01-6,52.2502,5.97311,2.904,1,113,0,0,1
2026-06-25 05:52:15,lds01-6,52.2502,5.97311,2.91,0,113,0,0,1
2026-06-25 06:11:21,lds01-6,52.2502,5.97311,2.916,1,114,0,0,1
2026-06-25 07:25:43,lds01-6,52.2502,5.97311,2.934,0,114,74,0,1
2026-06-25 10:02:39,lds01-6,52.2502,5.97311,2.958,1,115,74,0,1
2026-06-25 12:00:46,lds01-6,52.2502,5.97311,2.97,0,115,118,0,1
2026-06-25 12:00:53,lds01-6,52.2502,5.97311,2.964,0,116,0,0,1
2026-06-25 17:04:53,lds01-6,52.2502,5.97311,2.952,0,116,0,0,1
2026-06-26 05:06:40,lds01-6,52.2502,5.97311,2.874,1,117,0,0,1
2026-06-26 05:16:47,lds01-6,52.2502,5.97311,2.88,0,117,10,0,1
2026-06-26 06:39:37,lds01-6,52.2502,5.97311,2.916,1,118,10,0,1
2026-06-26 07:32:39,lds01-6,52.2502,5.97311,2.928,0,118,53,0,1
2026-06-26 08:41:21,lds01-6,52.2502,5.97311,2.952,1,119,53,0,1
2026-06-26 08:41:43,lds01-6,52.2502,5.97311,2.952,0,119,0,0,1
2026-06-26 17:04:55,lds01-6,52.2502,5.97311,2.994,0,119,0,0,1
2026-06-27 08:27:20,lds01-6,52.2502,5.97311,2.976,0,120,61,0,1
2026-06-27 17:04:25,lds01-6,52.2502,5.97311,2.958,1,121,61,0,1
2026-06-27 17:04:32,lds01-6,52.2502,5.97311,2.958,0,121,0,0,1
2026-06-27 17:04:57,lds01-6,52.2502,5.97311,2.958,0,121,0,0,1
2026-06-27 17:06:09,lds01-6,52.2502,5.97311,2.958,1,122,0,0,1
2026-06-27 17:06:16,lds01-6,52.2502,5.97311,2.958,0,122,0,0,1
2026-06-28 17:04:59,lds01-6,52.2502,5.97311,2.94,0,122,0,0,1
2026-06-29 12:35:32,lds01-6,52.2502,5.97311,2.934,1,123,0,0,1
2026-06-29 12:57:39,lds01-6,52.2502,5.97311,2.922,0,123,22,0,1
2026-06-29 13:05:42,lds01-6,52.2502,5.97311,2.946,1,124,22,0,1
2026-06-29 13:06:32,lds01-6,52.2502,5.97311,2.952,0,124,0,0,1
2026-06-29 17:05:02,lds01-6,52.2502,5.97311,2.892,0,124,0,0,1
2026-06-29 17:17:59,lds01-6,52.2502,5.97311,2.892,1,125,0,0,1
2026-06-29 17:18:09,lds01-6,52.2502,5.97311,2.892,0,125,0,0,1
2026-06-29 17:19:49,lds01-6,52.2502,5.97311,2.892,1,126,0,0,1
2026-06-29 17:19:56,lds01-6,52.2502,5.97311,2.898,0,126,0,0,1
2026-06-29 17:25:48,lds01-6,52.2502,5.97311,2.898,1,127,0,0,1
2026-06-29 17:25:55,lds01-6,52.2502,5.97311,2.898,0,127,0,0,1
2026-06-29 17:27:23,lds01-6,52.2502,5.97311,2.898,1,128,0,0,1
2026-06-29 17:27:30,lds01-6,52.2502,5.97311,2.898,0,128,0,0,1
2026-06-29 17:36:29,lds01-6,52.2502,5.97311,2.898,1,129,0,0,1
2026-06-29 17:37:55,lds01-6,52.2502,5.97311,2.898,0,129,1,0,1
2026-06-29 17:55:37,lds01-6,52.2502,5.97311,2.898,1,130,1,0,1
2026-06-29 17:55:48,lds01-6,52.2502,5.97311,2.898,0,130,0,0,1
2026-06-29 17:57:15,lds01-6,52.2502,5.97311,2.898,1,131,0,0,1
2026-06-29 17:57:26,lds01-6,52.2502,5.97311,2.898,0,131,0,0,1
2026-06-29 18:33:00,lds01-6,52.2502,5.97311,2.88,1,132,0,0,1
2026-06-29 18:38:17,lds01-6,52.2502,5.97311,2.88,0,132,5,0,1
2026-06-29 18:38:29,lds01-6,52.2502,5.97311,2.88,1,133,5,0,1
2026-06-29 18:51:21,lds01-6,52.2502,5.97311,2.88,0,133,12,0,1
2026-06-29 18:51:28,lds01-6,52.2502,5.97311,2.88,0,134,0,0,1
2026-06-29 18:51:56,lds01-6,52.2502,5.97311,2.88,1,135,0,0,1
2026-06-29 18:52:05,lds01-6,52.2502,5.97311,2.88,0,135,0,0,1
2026-06-29 18:54:49,lds01-6,52.2502,5.97311,2.88,1,136,0,0,1
2026-06-29 18:55:46,lds01-6,52.2502,5.97311,2.88,0,136,0,0,1
2026-06-29 19:04:32,lds01-6,52.2502,5.97311,2.874,1,137,0,0,1
2026-06-29 19:04:39,lds01-6,52.2502,5.97311,2.88,0,137,0,0,1
2026-06-29 19:05:42,lds01-6,52.2502,5.97311,2.88,1,138,0,0,1
2026-06-29 19:05:58,lds01-6,52.2502,5.97311,2.88,0,138,0,0,1
2026-06-29 19:06:19,lds01-6,52.2502,5.97311,2.88,1,139,0,0,1
2026-06-29 19:06:27,lds01-6,52.2502,5.97311,2.88,0,139,0,0,1
2026-06-29 19:26:49,lds01-6,52.2502,5.97311,2.874,1,140,0,0,1
2026-06-29 19:27:19,lds01-6,52.2502,5.97311,2.874,0,140,0,0,1
2026-06-29 19:58:50,lds01-6,52.2502,5.97311,2.856,1,141,0,0,1
2026-06-29 19:59:40,lds01-6,52.2502,5.97311,2.862,0,141,0,0,1
2026-06-29 20:03:33,lds01-6,52.2502,5.97311,2.856,1,142,0,0,1
2026-06-29 20:05:45,lds01-6,52.2502,5.97311,2.856,0,142,2,0,1
2026-06-30 06:26:13,lds01-6,52.2502,5.97311,2.874,1,143,2,0,1
2026-06-30 15:13:47,lds01-6,52.2502,5.97311,2.898,0,143,527,0,1
2026-06-30 17:05:04,lds01-6,52.2502,5.97311,2.874,0,143,527,0,1
2026-07-01 06:48:54,lds01-6,52.2502,5.97311,2.868,1,144,527,0,1
2026-07-01 15:02:57,lds01-6,52.2502,5.97311,2.898,0,144,494,0,1
2026-07-01 17:01:03,lds01-6,52.2502,5.97311,2.892,1,145,494,0,1
2026-07-01 17:05:06,lds01-6,52.2502,5.97311,2.886,1,145,494,0,1
2026-07-02 09:38:01,lds01-6,52.2502,5.97311,2.838,0,145,996,0,1
2026-07-02 09:46:33,lds01-6,52.2502,5.97311,2.832,1,146,996,0,1
2026-07-02 09:46:45,lds01-6,52.2502,5.97311,2.838,0,146,0,0,1
2026-07-02 10:43:35,lds01-6,52.2502,5.97311,2.856,1,147,0,0,1
2026-07-02 17:05:07,lds01-6,52.2502,5.97311,2.844,1,147,0,0,1
2026-07-02 18:55:47,lds01-6,52.2502,5.97311,2.82,0,147,492,0,1
2026-07-03 05:39:51,lds01-6,52.2502,5.97311,2.796,0,148,0,0,1
2026-07-03 06:00:56,lds01-6,52.2502,5.97311,2.814,1,149,0,0,1
2026-07-03 06:01:03,lds01-6,52.2502,5.97311,2.82,0,149,0,0,1
2026-07-03 06:19:10,lds01-6,52.2502,5.97311,2.826,1,150,0,0,1
2026-07-03 06:20:45,lds01-6,52.2502,5.97311,2.832,0,150,1,0,1
2026-07-03 06:26:28,lds01-6,52.2502,5.97311,2.838,1,151,1,0,1
2026-07-03 06:26:44,lds01-6,52.2502,5.97311,2.838,0,151,0,0,1
2026-07-03 06:29:39,lds01-6,52.2502,5.97311,2.838,1,152,0,0,1
2026-07-03 06:29:46,lds01-6,52.2502,5.97311,2.844,0,152,0,0,1
2026-07-03 06:41:11,lds01-6,52.2502,5.97311,2.85,1,153,0,0,1
2026-07-03 08:51:29,lds01-6,52.2502,5.97311,2.868,0,153,130,0,1
2026-07-03 08:52:55,lds01-6,52.2502,5.97311,2.868,1,154,130,0,1
2026-07-03 08:53:08,lds01-6,52.2502,5.97311,2.868,0,154,0,0,1
2026-07-03 08:54:18,lds01-6,52.2502,5.97311,2.868,1,155,0,0,1
2026-07-03 08:54:47,lds01-6,52.2502,5.97311,2.868,0,155,0,0,1
2026-07-03 10:38:35,lds01-6,52.2502,5.97311,2.886,1,156,0,0,1
2026-07-03 12:15:00,lds01-6,52.2502,5.97311,2.886,0,156,96,0,1
2026-07-03 15:28:07,lds01-6,52.2502,5.97311,2.874,1,157,96,0,1
2026-07-03 15:28:14,lds01-6,52.2502,5.97311,2.874,0,157,0,0,1
2026-07-03 15:30:10,lds01-6,52.2502,5.97311,2.874,1,158,0,0,1
2026-07-03 15:34:47,lds01-6,52.2502,5.97311,2.874,0,158,4,0,1
2026-07-03 15:37:34,lds01-6,52.2502,5.97311,2.874,1,159,4,0,1
2026-07-03 15:37:42,lds01-6,52.2502,5.97311,2.874,0,159,0,0,1
2026-07-03 17:05:09,lds01-6,52.2502,5.97311,2.856,0,159,0,0,1
2026-07-03 17:06:19,lds01-6,52.2502,5.97311,2.856,1,160,0,0,1
2026-07-03 17:07:15,lds01-6,52.2502,5.97311,2.862,0,160,0,0,1
2026-07-04 07:11:58,lds01-6,52.2502,5.97311,2.856,1,161,0,0,1
2026-07-04 08:05:41,lds01-6,52.2502,5.97311,2.856,0,161,53,0,1
2026-07-04 08:25:50,lds01-6,52.2502,5.97311,2.868,1,162,53,0,1
2026-07-04 08:27:52,lds01-6,52.2502,5.97311,2.868,0,162,2,0,1
2026-07-04 09:05:46,lds01-6,52.2502,5.97311,2.88,1,163,2,0,1
2026-07-04 09:08:56,lds01-6,52.2502,5.97311,2.886,0,163,3,0,1
2026-07-04 09:31:33,lds01-6,52.2502,5.97311,2.886,1,164,3,0,1
2026-07-04 09:31:40,lds01-6,52.2502,5.97311,2.886,0,165,0,0,1
2026-07-04 09:32:03,lds01-6,52.2502,5.97311,2.892,1,166,0,0,1
2026-07-04 09:32:10,lds01-6,52.2502,5.97311,2.886,0,166,0,0,1
2026-07-04 09:51:39,lds01-6,52.2502,5.97311,2.886,1,167,0,0,1
2026-07-04 09:51:46,lds01-6,52.2502,5.97311,2.886,0,167,0,0,1
2026-07-04 10:00:30,lds01-6,52.2502,5.97311,2.892,1,168,0,0,1
2026-07-04 10:00:37,lds01-6,52.2502,5.97311,2.892,0,168,0,0,1
2026-07-04 12:10:22,lds01-6,52.2502,5.97311,2.886,1,169,0,0,1
2026-07-04 12:11:31,lds01-6,52.2502,5.97311,2.886,0,169,1,0,1
2026-07-04 12:40:37,lds01-6,52.2502,5.97311,2.886,1,170,1,0,1
2026-07-04 13:02:40,lds01-6,52.2502,5.97311,2.856,0,170,22,0,1
2026-07-04 15:40:55,lds01-6,52.2502,5.97311,2.868,1,171,22,0,1
2026-07-04 15:41:38,lds01-6,52.2502,5.97311,2.868,0,171,0,0,1
